canonical_name,lang_id,source_flags,extensions,source_count,alias_count,in_hyperpolyglot,in_pygments,in_rosettacode
apollo-guidance-computer,apollo-guidance-computer,esolang;linguist;pldb,.agc,3,1,True,False,False
gemini,gemini,esolang;linguist;pldb,.gmi,3,2,False,False,False
textile,textile,esolang;linguist;pldb,.textile,3,1,True,False,False
asp.net,asp.net,linguist;pldb,.asax .ascx .ashx .asmx .aspx .axd,2,3,False,True,True
Brain4Ever,brain4ever,esolang,,1,1,False,False,False
Brainalpha,brainalpha,esolang,,1,1,False,False,False
Brainappend,brainappend,esolang,,1,1,False,False,False
Brainball,brainball,esolang,,1,1,False,False,False
Brainbits,brainbits,esolang,,1,1,False,False,False
Brainbits+,brainbits+,esolang,,1,1,False,False,False
BrainBlend,brainblend,esolang,,1,1,False,False,False
Brainblend++,brainblend-plus-plus,esolang,,1,1,False,False,False
Brainbonk,brainbonk,esolang,,1,1,False,False,False
Brainbool,brainbool,esolang,,1,1,False,False,False
Brainbrain,brainbrain,esolang,,1,1,False,False,False
Braincells,braincells,esolang,,1,1,False,False,False
Brainchicken,brainchicken,esolang,,1,1,False,False,False
Braincinnamon,braincinnamon,esolang,,1,1,False,False,False
BrainClub,brainclub,esolang,,1,1,False,False,False
Braincopter,braincopter,esolang,,1,1,False,False,False
Braincow,braincow,esolang,,1,1,False,False,False
Braincraft,braincraft,esolang,,1,1,False,False,False
Braincrap,braincrap,esolang,,1,1,False,False,False
BrainCrash,braincrash,esolang,,1,1,False,False,False
Braincrypt,braincrypt,esolang,,1,1,False,False,False
BrainCube,braincube,esolang,,1,1,False,False,False
BrainCurry,braincurry,esolang,,1,1,False,False,False
BrainCurses,braincurses,esolang,,1,1,False,False,False
BrainCursion,braincursion,esolang,,1,1,False,False,False
Braindamage,braindamage,esolang,,1,1,False,False,False
Braindead,braindead,esolang,,1,1,False,False,False
Braindeadcpu,braindeadcpu,esolang,,1,1,False,False,False
BrainDeque,braindeque,esolang,,1,1,False,False,False
BrainDestructionByCode I,braindestructionbycode-i,esolang,,1,1,False,False,False
BrainDots,braindots,esolang,,1,1,False,False,False
Braindrunk,braindrunk,esolang,,1,1,False,False,False
Braindumbed,braindumbed,esolang,,1,1,False,False,False
Braine,braine,esolang,,1,1,False,False,False
BrainEmoji,brainemoji,esolang,,1,1,False,False,False
Brainf***-,brainf,esolang,,1,1,False,False,False
Brainf ck,brainf-ck,esolang,,1,1,False,False,False
Brainf with functions,brainf-with-functions,esolang,,1,1,False,False,False
Brainfact,brainfact,esolang,,1,1,False,False,False
Brainfault,brainfault,esolang,,1,1,False,False,False
BrainFc,brainfc,esolang,,1,1,False,False,False
!!brainfeed,brainfeed,esolang,,1,1,False,False,False
!!brainfeed++,brainfeed-plus-plus,esolang,,1,1,False,False,False
Brainfffffuck,brainfffffuck,esolang,,1,1,False,False,False
Brainfish,brainfish,esolang,,1,1,False,False,False
BrainfisHQ9+,brainfishq9+,esolang,,1,1,False,False,False
Brainfive,brainfive,esolang,,1,1,False,False,False
Brainflick,brainflick,esolang,,1,1,False,False,False
Brainflop,brainflop,esolang,,1,1,False,False,False
Brainflub,brainflub,esolang,,1,1,False,False,False
BrainFn,brainfn,esolang,,1,1,False,False,False
BrainFNORD,brainfnord,esolang,,1,1,False,False,False
Brainfoctal,brainfoctal,esolang,,1,1,False,False,False
Brainfoop,brainfoop,esolang,,1,1,False,False,False
Brainforever,brainforever,esolang,,1,1,False,False,False
Brainfry,brainfry,esolang,,1,1,False,False,False
Brainfuck 2.0,brainfuck-2.0,esolang,,1,1,False,False,False
Brainfuck 2D,brainfuck-2d,esolang,,1,1,False,False,False
Brainfuck 4 humans,brainfuck-4-humans,esolang,,1,1,False,False,False
Brainfuck Assembly Language,brainfuck-assembly-language,esolang,,1,1,False,False,False
"Brainfuck(B,R,A,I,N,F,U,C,K)",brainfuck-b-r-a-i-n-f-u-c-k,esolang,,1,1,False,False,False
"Brainfuck, but every + is replaced with the bee movie script",brainfuck-but-every-+-is-replaced-with-the-bee-movie-script,esolang,,1,1,False,False,False
"Brainfuck, but every + is replaced with the FitnessGram Pacer Test",brainfuck-but-every-+-is-replaced-with-the-fitnessgram-pacer-test,esolang,,1,1,False,False,False
Brainfuck But With Buffer,brainfuck-but-with-buffer,esolang,,1,1,False,False,False
Brainfuck but you get to jump back to first,brainfuck-but-you-get-to-jump-back-to-first,esolang,,1,1,False,False,False
Brainfuck Encoded Concatenative Calculus,brainfuck-encoded-concatenative-calculus,esolang,,1,1,False,False,False
Brainfuck extended,brainfuck-extended,esolang,,1,1,False,False,False
Brainfuck for humans,brainfuck-for-humans,esolang,,1,1,False,False,False
Brainfuck: Free Version,brainfuck-free-version,esolang,,1,1,False,False,False
"Brainfuck is not recognized as the name of a cmdlet, function, script file, or operable program. Check the spelling of the name, or if a path was included, verify that the path is correct and try again.",brainfuck-is-not-recognized-as-the-name-of-a-cmdlet-function-script-file-or-operable-program.-check-the-spelling-of-the-name-or-if-a-path-was-included-verify-that-the-path-is-correct-and-try-again.,esolang,,1,1,False,False,False
Brainfuck Markup Language,brainfuck-markup-language,esolang,,1,1,False,False,False
Brainfuck minus -,brainfuck-minus,esolang,,1,1,False,False,False
BrainFuck++,brainfuck-plus-plus,esolang,,1,1,False,False,False
Brainfuck++++++++++++++++++++,brainfuck-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus-plus,esolang,,1,1,False,False,False
Brainfuck Substitutor,brainfuck-substitutor,esolang,,1,1,False,False,False
Brainfuck/w/index.php?title=Talk:Brainfuck/index.php,brainfuck-w-index.php-title-talk-brainfuck-index.php,esolang,,1,1,False,False,False
Brainfuck with three input and three output,brainfuck-with-three-input-and-three-output,esolang,,1,1,False,False,False
BrainFuck+,brainfuck+,esolang,,1,1,False,False,False
Brainfuck+10,brainfuck+10,esolang,,1,1,False,False,False
Brainfuck+2,brainfuck+2,esolang,,1,1,False,False,False
Brainfuck+3,brainfuck+3,esolang,,1,1,False,False,False
Brainfuck-ng,brainfuck-ng,esolang,,1,1,False,False,False
Brainfuck.NET,brainfuck.net,esolang,,1,1,False,False,False
Brainfuck⁰,brainfuck0,esolang,,1,1,False,False,False
Brainfuck2,brainfuck2,esolang,,1,1,False,False,False
Brainfuckconsole74,brainfuckconsole74,esolang,,1,1,False,False,False
Brainfucker,brainfucker,esolang,,1,1,False,False,False
Brainfucker v1.1,brainfucker-v1.1,esolang,,1,1,False,False,False
Brainfuckest,brainfuckest,esolang,,1,1,False,False,False
BrainFuckFart,brainfuckfart,esolang,,1,1,False,False,False
Brainfucking,brainfucking,esolang,,1,1,False,False,False
BrainFuckmore,brainfuckmore,esolang,,1,1,False,False,False
Brainfuckn't,brainfuckn-t,esolang,,1,1,False,False,False
BrainfuckX,brainfuckx,esolang,,1,1,False,False,False
BrainfuckXT,brainfuckxt,esolang,,1,1,False,False,False
Brainfudge,brainfudge,esolang,,1,1,False,False,False
Brainfun,brainfun,esolang,,1,1,False,False,False
Brainfunc,brainfunc,esolang,,1,1,False,False,False
Brainfunct,brainfunct,esolang,,1,1,False,False,False
BrainFunge2,brainfunge2,esolang,,1,1,False,False,False
Brainfunk,brainfunk,esolang,,1,1,False,False,False
Brainfusck,brainfusck,esolang,,1,1,False,False,False
BrainfXX,brainfxx,esolang,,1,1,False,False,False
Braingrate,braingrate,esolang,,1,1,False,False,False
BrainGuck,brainguck,esolang,,1,1,False,False,False
BrainHalt,brainhalt,esolang,,1,1,False,False,False
Brainhook,brainhook,esolang,,1,1,False,False,False
Brainhooking,brainhooking,esolang,,1,1,False,False,False
Brainhype,brainhype,esolang,,1,1,False,False,False
BrainInt,brainint,esolang,,1,1,False,False,False
BrainJuice,brainjuice,esolang,,1,1,False,False,False
Brainjump,brainjump,esolang,,1,1,False,False,False
Brainknot,brainknot,esolang,,1,1,False,False,False
Brainless,brainless,esolang,,1,1,False,False,False
Brainletter,brainletter,esolang,,1,1,False,False,False
Brainlisp,brainlisp,esolang,,1,1,False,False,False
Brainloller,brainloller,esolang,,1,1,False,False,False
Brainlove,brainlove,esolang,,1,1,False,False,False
Brainmaker,brainmaker,esolang,,1,1,False,False,False
Brainmaze,brainmaze,esolang,,1,1,False,False,False
Brainmulti,brainmulti,esolang,,1,1,False,False,False
Brainnumber,brainnumber,esolang,,1,1,False,False,False
BrainPi,brainpi,esolang,,1,1,False,False,False
Brainpocalypse,brainpocalypse,esolang,,1,1,False,False,False
Brainpocalypse II,brainpocalypse-ii,esolang,,1,1,False,False,False
Brainrot (Theothetruenerd),brainrot-theothetruenerd,esolang,,1,1,False,False,False
Brainrot (Yayimhere),brainrot-yayimhere,esolang,,1,1,False,False,False
Brains,brains,esolang,,1,1,False,False,False
Brainscrambler,brainscrambler,esolang,,1,1,False,False,False
Brainshit,brainshit,esolang,,1,1,False,False,False
BrainSoothe,brainsoothe,esolang,,1,1,False,False,False
BrainSoup,brainsoup,esolang,,1,1,False,False,False
BrainSpace 1.0,brainspace-1.0,esolang,,1,1,False,False,False
Brainspin,brainspin,esolang,,1,1,False,False,False
BrainSplited,brainsplited,esolang,,1,1,False,False,False
Brainsplosion,brainsplosion,esolang,,1,1,False,False,False
Brainstack,brainstack,esolang,,1,1,False,False,False
Brainstack(islptng),brainstack-islptng,esolang,,1,1,False,False,False
Brainstar,brainstar,esolang,,1,1,False,False,False
Brainsteg,brainsteg,esolang,,1,1,False,False,False
Brainstoremax,brainstoremax,esolang,,1,1,False,False,False
Brainstuck,brainstuck,esolang,,1,1,False,False,False
Brainsymbol,brainsymbol,esolang,,1,1,False,False,False
BrainTangle,braintangle,esolang,,1,1,False,False,False
Brainterpart,brainterpart,esolang,,1,1,False,False,False
Brainthon,brainthon,esolang,,1,1,False,False,False
BrainTravel,braintravel,esolang,,1,1,False,False,False
Braintrust,braintrust,esolang,,1,1,False,False,False
Braintuck,braintuck,esolang,,1,1,False,False,False
Braintwist,braintwist,esolang,,1,1,False,False,False
Braintwo,braintwo,esolang,,1,1,False,False,False
Brainwang,brainwang,esolang,,1,1,False,False,False
Brainwhirl,brainwhirl,esolang,,1,1,False,False,False
Brainword,brainword,esolang,,1,1,False,False,False
BrainWrite,brainwrite,esolang,,1,1,False,False,False
BrainXXXXXXXXXXx,brainxxxxxxxxxxx,esolang,,1,1,False,False,False
Brainyay,brainyay,esolang,,1,1,False,False,False
BrainZ,brainz,esolang,,1,1,False,False,False
Braisnack,braisnack,esolang,,1,1,False,False,False
Braktif,braktif,esolang,,1,1,False,False,False
Branch,branch,esolang,,1,1,False,False,False
Branch (Johnki),branch-johnki,esolang,,1,1,False,False,False
Branchback,branchback,esolang,,1,1,False,False,False
Branjunk,branjunk,esolang,,1,1,False,False,False
BRASCA,brasca,esolang,,1,1,False,False,False
BraXYZZYuck,braxyzzyuck,esolang,,1,1,False,False,False
BRB,brb,esolang,,1,1,False,False,False
breccia,breccia,pldb,,1,1,False,False,False
brep,brep,pldb,,1,1,False,False,False
Brian & Chuck,brian-chuck,esolang,,1,1,False,False,False
Brianfuck,brianfuck,esolang,,1,1,False,False,False
bridgetalk,bridgetalk,pldb,,1,1,False,False,False
Briefscript,briefscript,esolang,,1,1,False,False,False
BrighterScript,brighterscript,linguist,.bs,1,1,False,False,False
brightscript-lang,brightscript-lang,pldb,,1,1,False,False,False
Bring to another,bring-to-another,esolang,,1,1,False,False,False
brisk,brisk,pldb,,1,1,False,False,False
Brit,brit,esolang,,1,1,False,False,False
brl,brl,pldb,,1,1,False,False,False
broccoli-1,broccoli-1,pldb,,1,1,False,False,False
broccoli-2,broccoli-2,pldb,,1,1,False,False,False
Broccosprout,broccosprout,esolang,,1,1,False,False,False
Broken Calculator,broken-calculator,esolang,,1,1,False,False,False
Broken Gdy Brainfuck,broken-gdy-brainfuck,esolang,,1,1,False,False,False
Broken stack element,broken-stack-element,esolang,,1,1,False,False,False
Broken Tape,broken-tape,esolang,,1,1,False,False,False
brooks-programming-language,brooks-programming-language,pldb,,1,1,False,False,False
Brotlipython,brotlipython,esolang,,1,1,False,False,False
brouhaha,brouhaha,pldb,,1,1,False,False,False
brown-university-interactive-language,brown-university-interactive-language,pldb,,1,1,False,False,False
Browserslist,browserslist,linguist,,1,1,False,False,False
Bru,bru,linguist,.bru,1,1,False,False,False
Brugtiohell,brugtiohell,esolang,,1,1,False,False,False
BRUH,bruh,esolang,,1,1,False,False,False
Bruh():bruh(),bruh-bruh,esolang,,1,1,False,False,False
Bruhfunk,bruhfunk,esolang,,1,1,False,False,False
Bruijndejx,bruijndejx,esolang,,1,1,False,False,False
Brutefock,brutefock,esolang,,1,1,False,False,False
BS,bs,esolang,,1,1,False,False,False
Bs (programming language),bs-programming-language,wikipedia,,1,1,False,False,False
bscript,bscript,pldb,,1,1,False,False,False
bscript-interpreter,bscript-interpreter,pldb,,1,1,False,False,False
BSM,bsm,esolang,,1,1,False,False,False
bsml,bsml,pldb,,1,1,False,False,False
BSoD,bsod,esolang,,1,1,False,False,False
bsp,bsp,pldb,,1,1,False,False,False
BSQBL,bsqbl,esolang,,1,1,False,False,False
BSS,bss,esolang,,1,1,False,False,False
Btjzxgquartfrqifjlv,btjzxgquartfrqifjlv,esolang,,1,1,False,False,False
BTree,btree,esolang,,1,1,False,False,False
Bub,bub,esolang,,1,1,False,False,False
Bubble,bubble,esolang,,1,1,False,False,False
Bubblegum,bubblegum,esolang,,1,1,False,False,False
BubbleLang,bubblelang,esolang,,1,1,False,False,False
Bubbles,bubbles,esolang,,1,1,False,False,False
bucardo,bucardo,pldb,,1,1,False,False,False
Bucket,bucket,esolang,,1,1,False,False,False
buddyscript,buddyscript,pldb,,1,1,False,False,False
Budge-PL,budge-pl,esolang,,1,1,False,False,False
Bueue,bueue,esolang,,1,1,False,False,False
Buffalo!,buffalo,esolang,,1,1,False,False,False
Bug Computer,bug-computer,esolang,,1,1,False,False,False
Bugmaker,bugmaker,esolang,,1,1,False,False,False
BugSophia,bugsophia,esolang,,1,1,False,False,False
bugsys,bugsys,pldb,,1,1,False,False,False
"""buildVariant""",buildvariant,pldb,,1,1,False,False,False
Built-out,built-out,esolang,,1,1,False,False,False
Bukkake,bukkake,esolang,,1,1,False,False,False
Bulgu,bulgu,esolang,,1,1,False,False,False
BullScript,bullscript,esolang,,1,1,False,False,False
Bullshit,bullshit,esolang,,1,1,False,False,False
bun,bun,pldb,,1,1,False,False,False
Bundle,bundle,esolang,,1,1,False,False,False
Bundle Bungle,bundle-bungle,esolang,,1,1,False,False,False
Bunk bed,bunk-bed,esolang,,1,1,False,False,False
BunnyBell,bunnybell,esolang,,1,1,False,False,False
Bur,bur,esolang,,1,1,False,False,False
BurainfisHow to learn this langQ9+ with functions,burainfishow-to-learn-this-langq9+-with-functions,esolang,,1,1,False,False,False
Burger Place,burger-place,esolang,,1,1,False,False,False
Burgercamp,burgercamp,esolang,,1,1,False,False,False
Burgercamp+,burgercamp+,esolang,,1,1,False,False,False
Burgercamp+/burgercamp+-,burgercamp+-burgercamp+,esolang,,1,1,False,False,False
BurgerFlipper,burgerflipper,esolang,,1,1,False,False,False
Burgeria,burgeria,esolang,,1,1,False,False,False
Burn,burn,esolang,,1,1,False,False,False
Burnlike,burnlike,esolang,,1,1,False,False,False
Bus 581,bus-581,esolang,,1,1,False,False,False
bush,bush,pldb,,1,1,False,False,False
business-application-language,business-application-language,pldb,,1,1,False,False,False
business-basic,business-basic,pldb,,1,1,False,False,False
business-object-notation,business-object-notation,pldb,,1,1,False,False,False
business-process-modeling-language,business-process-modeling-language,pldb,,1,1,False,False,False
business-rule-language,business-rule-language,pldb,,1,1,False,False,False
Bussin X,bussin-x,esolang,,1,1,False,False,False
BUT,but,esolang,,1,1,False,False,False
But Is It Art?,but-is-it-art,esolang,,1,1,False,False,False
█ but with only plausible commands,but-with-only-plausible-commands,esolang,,1,1,False,False,False
Butng,butng,esolang,,1,1,False,False,False
Butterbrain,butterbrain,esolang,,1,1,False,False,False
butterfly-common-lisp,butterfly-common-lisp,pldb,,1,1,False,False,False
Buttons,buttons,esolang,,1,1,False,False,False
ButWhy,butwhy,esolang,,1,1,False,False,False
BuxRo,buxro,esolang,,1,1,False,False,False
BuzzFish,buzzfish,esolang,,1,1,False,False,False
BuzzFizz,buzzfizz,esolang,,1,1,False,False,False
\BV,bv,esolang,,1,1,False,False,False
BWTFN,bwtfn,esolang,,1,1,False,False,False
bx,bx,pldb,,1,1,False,False,False
By+,by+,esolang,,1,1,False,False,False
Byllow,byllow,esolang,,1,1,False,False,False
Bynary,bynary,esolang,,1,1,False,False,False
ByT,byt,esolang,,1,1,False,False,False
Byte,byte,esolang,,1,1,False,False,False
Byte Syze,byte-syze,esolang,,1,1,False,False,False
Byte-based Instruction Jumping,byte-based-instruction-jumping,esolang,,1,1,False,False,False
ByteByteFork,bytebytefork,esolang,,1,1,False,False,False
ByteByteIfJump,bytebyteifjump,esolang,,1,1,False,False,False
ByteByteJump,bytebytejump,esolang,,1,1,False,False,False
bytecode-modeling-language,bytecode-modeling-language,pldb,,1,1,False,False,False
bytelisp,bytelisp,pldb,,1,1,False,False,False
Bytemap,bytemap,esolang,,1,1,False,False,False
BytePusher,bytepusher,esolang,,1,1,False,False,False
BytePusher II,bytepusher-ii,esolang,,1,1,False,False,False
Byter,byter,esolang,,1,1,False,False,False
BytFuck,bytfuck,esolang,,1,1,False,False,False
bywater-basic,bywater-basic,pldb,,1,1,False,False,False
BzFs,bzfs,esolang,,1,1,False,False,False
C♭/Cb,c-cb,esolang,,1,1,False,False,False
C+++,c-plus-plus-+,esolang,,1,1,False,False,False
C++++,c-plus-plus-plus-plus,esolang,,1,1,False,False,False
C = theNextIntegerThatComesAfterAnotherIntegerWithTheValueOf(C),c-thenextintegerthatcomesafteranotherintegerwiththevalueof-c,esolang,,1,1,False,False,False
C+,c+,esolang,,1,1,False,False,False
C-4,c-4,esolang,,1,1,False,False,False
c-al,c-al,pldb,,1,1,False,False,False
c-cubed,c-cubed,pldb,,1,1,False,False,False
c-for-all,c-for-all,pldb,,1,1,False,False,False
c-headers,c-headers,pldb,,1,1,False,False,False
C-Hex,c-hex,esolang,,1,1,False,False,False
C-LONG,c-long,esolang,,1,1,False,False,False
c-shell,c-shell,pldb,,1,1,False,False,False
C-Shop,c-shop,esolang,,1,1,False,False,False
c-smile,c-smile,pldb,,1,1,False,False,False
c-talk,c-talk,pldb,,1,1,False,False,False
C2BF (2025),c2bf-2025,esolang,,1,1,False,False,False
C2hs Haskell,c2hs-haskell,linguist,.chs,1,2,True,False,False
CA-1,ca-1,esolang,,1,1,False,False,False
ca-realizer,ca-realizer,pldb,,1,1,False,False,False
ca-telon,ca-telon,pldb,,1,1,False,False,False
ca65-assembly,ca65-assembly,pldb,,1,1,False,False,False
cabal,cabal,pldb,,1,1,False,False,False
Cabal Config,cabal-config,linguist,.cabal,1,2,True,False,False
Caballo,caballo,esolang,,1,1,False,False,False
Cable,cable,esolang,,1,1,False,False,False
Cabra,cabra,esolang,,1,1,False,False,False
Caca,caca,esolang,,1,1,False,False,False
cache-basic,cache-basic,pldb,,1,1,False,False,False
cactus,cactus,pldb,,1,1,False,False,False
Cactusi,cactusi,esolang,,1,1,False,False,False
