pl_id,field,value,source,evidence
pl/cyclone,influenced_by,C++,wikipedia,https://en.wikipedia.org/wiki/Cyclone_(programming_language)
pl/cyclone,homepage,http://cyclone.thelanguage.org,wikipedia,https://en.wikipedia.org/wiki/Cyclone_(programming_language)
pl/cython,designed_by,Robert Bradshaw,wikipedia,https://en.wikipedia.org/wiki/Cython
pl/cython,designed_by,Stefan Behnel,wikipedia,https://en.wikipedia.org/wiki/Cython
pl/cython,designed_by,et al,wikipedia,https://en.wikipedia.org/wiki/Cython
pl/cython,first_appeared,2007,wikipedia,https://en.wikipedia.org/wiki/Cython
pl/cython,influenced_by,C,wikipedia,https://en.wikipedia.org/wiki/Cython
pl/cython,influenced_by,Python,wikipedia,https://en.wikipedia.org/wiki/Cython
pl/cython,license,Apache License 2.0,wikipedia,https://en.wikipedia.org/wiki/Cython
pl/cython,implementation_languages,Python,wikipedia,https://en.wikipedia.org/wiki/Cython
pl/cython,homepage,https://cython.org,wikipedia,https://en.wikipedia.org/wiki/Cython
pl/d,paradigms,multi-paradigm: functional,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,typing,"inferred, static, strong",wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,designed_by,D Language Foundation,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,designed_by,Walter Bright,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,designed_by,Andrei Alexandrescu (since 2007),wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,first_appeared,2001,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,influenced_by,BASIC,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,influenced_by,C,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,influenced_by,C++,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,influenced_by,C#,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,influenced_by,Eiffel,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,influenced_by,Java,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,influenced_by,Python,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,influenced_by,Ruby,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,license,Boost,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d,homepage,http://dlang.org,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,paradigms,multi-paradigm: functional,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,typing,"inferred, static, strong",wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,designed_by,D Language Foundation,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,designed_by,Walter Bright,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,designed_by,Andrei Alexandrescu (since 2007),wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,first_appeared,2001,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,influenced_by,BASIC,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,influenced_by,C,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,influenced_by,C++,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,influenced_by,C#,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,influenced_by,Eiffel,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,influenced_by,Java,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,influenced_by,Python,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,influenced_by,Ruby,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,license,Boost,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/d-programming-language,homepage,http://dlang.org,wikipedia,https://en.wikipedia.org/wiki/D_(programming_language)
pl/dafny,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Dafny
pl/dafny,paradigms,functional,wikipedia,https://en.wikipedia.org/wiki/Dafny
pl/dafny,typing,"static, strong, safe",wikipedia,https://en.wikipedia.org/wiki/Dafny
pl/dafny,designed_by,Microsoft Research,wikipedia,https://en.wikipedia.org/wiki/Dafny
pl/dafny,designed_by,K. Rustan M. Leino,wikipedia,https://en.wikipedia.org/wiki/Dafny
pl/dafny,first_appeared,2009,wikipedia,https://en.wikipedia.org/wiki/Dafny
pl/dafny,license,MIT,wikipedia,https://en.wikipedia.org/wiki/Dafny
pl/dafny,homepage,http://dafny.org,wikipedia,https://en.wikipedia.org/wiki/Dafny
pl/darsimco,paradigms,procedural,wikipedia,https://en.wikipedia.org/wiki/DARSIMCO
pl/darsimco,designed_by,Dartmouth College,wikipedia,https://en.wikipedia.org/wiki/DARSIMCO
pl/darsimco,designed_by,John G. Kemeny,wikipedia,https://en.wikipedia.org/wiki/DARSIMCO
pl/darsimco,first_appeared,1956,wikipedia,https://en.wikipedia.org/wiki/DARSIMCO
pl/darsimco,implementation_languages,Assembly,wikipedia,https://en.wikipedia.org/wiki/DARSIMCO
pl/dart,paradigms,multi-paradigm: functional,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,paradigms,reflective,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,typing,"1.x: optional 2.x: inferred (static, strong)",wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,designed_by,Google,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,designed_by,Lars Bak,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,designed_by,Kasper Lund,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,first_appeared,2011,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,influenced_by,C,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,influenced_by,C++,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,influenced_by,C#,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,influenced_by,Erlang,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,influenced_by,Java,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,influenced_by,JavaScript,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,influenced_by,Ruby,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,influenced_by,Swift,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,influenced_by,Smalltalk,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,influenced_by,Strongtalk,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,influenced_by,TypeScript,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,license,BSD,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dart,homepage,http://dart.dev,wikipedia,https://en.wikipedia.org/wiki/Dart_(programming_language)
pl/dartmouth-oversimplified-programming-experiment,paradigms,procedural,wikipedia,https://en.wikipedia.org/wiki/Dartmouth_Oversimplified_Programming_Experiment
pl/dartmouth-oversimplified-programming-experiment,designed_by,Sidney Marshall,wikipedia,https://en.wikipedia.org/wiki/Dartmouth_Oversimplified_Programming_Experiment
pl/dartmouth-oversimplified-programming-experiment,designed_by,John G. Kemeny,wikipedia,https://en.wikipedia.org/wiki/Dartmouth_Oversimplified_Programming_Experiment
pl/dartmouth-oversimplified-programming-experiment,first_appeared,1962,wikipedia,https://en.wikipedia.org/wiki/Dartmouth_Oversimplified_Programming_Experiment
pl/dartmouth-oversimplified-programming-experiment,influenced_by,DARSIMCO,wikipedia,https://en.wikipedia.org/wiki/Dartmouth_Oversimplified_Programming_Experiment
pl/dartmouth-oversimplified-programming-experiment,influenced_by,DART,wikipedia,https://en.wikipedia.org/wiki/Dartmouth_Oversimplified_Programming_Experiment
pl/dartmouth-oversimplified-programming-experiment,influenced_by,Dartmouth ALGOL 30,wikipedia,https://en.wikipedia.org/wiki/Dartmouth_Oversimplified_Programming_Experiment
pl/dartmouth-oversimplified-programming-experiment,influenced_by,Fortran,wikipedia,https://en.wikipedia.org/wiki/Dartmouth_Oversimplified_Programming_Experiment
pl/dartmouth-oversimplified-programming-experiment,implementation_languages,Assembly,wikipedia,https://en.wikipedia.org/wiki/Dartmouth_Oversimplified_Programming_Experiment
pl/darwin-programming-language,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Darwin_(programming_language)
pl/darwin-programming-language,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/Darwin_(programming_language)
pl/darwin-programming-language,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/Darwin_(programming_language)
pl/darwin-programming-language,typing,"dynamic, strong",wikipedia,https://en.wikipedia.org/wiki/Darwin_(programming_language)
pl/darwin-programming-language,designed_by,Gaston Gonnet,wikipedia,https://en.wikipedia.org/wiki/Darwin_(programming_language)
pl/darwin-programming-language,first_appeared,1991,wikipedia,https://en.wikipedia.org/wiki/Darwin_(programming_language)
pl/darwin-programming-language,influenced_by,Maple,wikipedia,https://en.wikipedia.org/wiki/Darwin_(programming_language)
pl/dash,designed_by,Moving Picture Experts Group,wikipedia,https://en.wikipedia.org/wiki/Dynamic_Adaptive_Streaming_over_HTTP
pl/dash,first_appeared,2012,wikipedia,https://en.wikipedia.org/wiki/Dynamic_Adaptive_Streaming_over_HTTP
pl/dasl,designed_by,Gene Hughes,wikipedia,https://en.wikipedia.org/wiki/Datapoint%27s_Advanced_Systems_Language
pl/dasl,first_appeared,1983,wikipedia,https://en.wikipedia.org/wiki/Datapoint%27s_Advanced_Systems_Language
pl/dasl,influenced_by,C (programming language) Pascal (programming language),wikipedia,https://en.wikipedia.org/wiki/Datapoint%27s_Advanced_Systems_Language
pl/dataflex,designed_by,Data Access Worldwide,wikipedia,https://en.wikipedia.org/wiki/DataFlex
pl/dataflex,license,Commercial proprietary software,wikipedia,https://en.wikipedia.org/wiki/DataFlex
pl/dataflex,homepage,http://www.DataAccess.com/DataFlex,wikipedia,https://en.wikipedia.org/wiki/DataFlex
pl/datalog,paradigms,logic,wikipedia,https://en.wikipedia.org/wiki/Datalog
pl/datalog,paradigms,declarative,wikipedia,https://en.wikipedia.org/wiki/Datalog
pl/datalog,typing,weak,wikipedia,https://en.wikipedia.org/wiki/Datalog
pl/datalog,first_appeared,1977,wikipedia,https://en.wikipedia.org/wiki/Datalog
pl/datalog,influenced_by,Prolog,wikipedia,https://en.wikipedia.org/wiki/Datalog
pl/datalog,homepage,https://datalog-specs.info,wikipedia,https://en.wikipedia.org/wiki/Datalog
pl/dbase,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/DBase
pl/dbase,paradigms,declarative,wikipedia,https://en.wikipedia.org/wiki/DBase
pl/dbase,designed_by,Cecil Wayne Ratliff,wikipedia,https://en.wikipedia.org/wiki/DBase
pl/dbase,first_appeared,1979,wikipedia,https://en.wikipedia.org/wiki/DBase
pl/dbase,influenced_by,RETRIEVE,wikipedia,https://en.wikipedia.org/wiki/DBase
pl/dbase,influenced_by,JPLDIS,wikipedia,https://en.wikipedia.org/wiki/DBase
pl/dbase,license,Proprietary,wikipedia,https://en.wikipedia.org/wiki/DBase
pl/dbase,implementation_languages,C,wikipedia,https://en.wikipedia.org/wiki/DBase
pl/dbase,homepage,http://www.dbase.com,wikipedia,https://en.wikipedia.org/wiki/DBase
pl/deb,designed_by,Debian,wikipedia,https://en.wikipedia.org/wiki/Deb_(file_format)
pl/deb,homepage,https://manpages.debian.org/unstable/deb.5,wikipedia,https://en.wikipedia.org/wiki/Deb_(file_format)
pl/delphi,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Pascal_(programming_language)
pl/delphi,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/Pascal_(programming_language)
pl/delphi,typing,static,wikipedia,https://en.wikipedia.org/wiki/Pascal_(programming_language)
pl/delphi,designed_by,Niklaus Wirth,wikipedia,https://en.wikipedia.org/wiki/Pascal_(programming_language)
pl/delphi,first_appeared,1970,wikipedia,https://en.wikipedia.org/wiki/Pascal_(programming_language)
pl/delphi,influenced_by,ALGOL W,wikipedia,https://en.wikipedia.org/wiki/Pascal_(programming_language)
pl/delphi,influenced_by,Simula 67,wikipedia,https://en.wikipedia.org/wiki/Pascal_(programming_language)
pl/dexterity,paradigms,procedural,wikipedia,https://en.wikipedia.org/wiki/Dexterity_(programming_language)
pl/dexterity,designed_by,Great Plains Software,wikipedia,https://en.wikipedia.org/wiki/Dexterity_(programming_language)
pl/dexterity,designed_by,Microsoft,wikipedia,https://en.wikipedia.org/wiki/Dexterity_(programming_language)
pl/dexterity,license,Proprietary software,wikipedia,https://en.wikipedia.org/wiki/Dexterity_(programming_language)
pl/dibol,paradigms,procedural,wikipedia,https://en.wikipedia.org/wiki/DIBOL
pl/dibol,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/DIBOL
pl/dibol,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/DIBOL
pl/dibol,typing,static,wikipedia,https://en.wikipedia.org/wiki/DIBOL
pl/dibol,designed_by,DEC,wikipedia,https://en.wikipedia.org/wiki/DIBOL
pl/dibol,first_appeared,1970,wikipedia,https://en.wikipedia.org/wiki/DIBOL
pl/dibol,influenced_by,BASIC,wikipedia,https://en.wikipedia.org/wiki/DIBOL
pl/dibol,influenced_by,Fortran,wikipedia,https://en.wikipedia.org/wiki/DIBOL
pl/dibol,influenced_by,COBOL,wikipedia,https://en.wikipedia.org/wiki/DIBOL
pl/digital-command-language,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/DIGITAL_Command_Language
pl/digital-command-language,designed_by,VMS Software Inc. (VSI),wikipedia,https://en.wikipedia.org/wiki/DIGITAL_Command_Language
pl/digital-command-language,designed_by,Digital Equipment Corporation,wikipedia,https://en.wikipedia.org/wiki/DIGITAL_Command_Language
pl/digital-command-language,influenced_by,CCL,wikipedia,https://en.wikipedia.org/wiki/DIGITAL_Command_Language
pl/digital-command-language,influenced_by,MCR,wikipedia,https://en.wikipedia.org/wiki/DIGITAL_Command_Language
pl/dirac,designed_by,BBC Research,wikipedia,https://en.wikipedia.org/wiki/Dirac_(video_compression_format)
pl/dirac,designed_by,Development,wikipedia,https://en.wikipedia.org/wiki/Dirac_(video_compression_format)
pl/dirac,first_appeared,2008,wikipedia,https://en.wikipedia.org/wiki/Dirac_(video_compression_format)
pl/dirac,license,MPL 1.1,wikipedia,https://en.wikipedia.org/wiki/Dirac_(video_compression_format)
pl/dirac,homepage,https://sourceforge.net/projects/dirac,wikipedia,https://en.wikipedia.org/wiki/Dirac_(video_compression_format)
pl/djvu,designed_by,AT&T Labs – Research,wikipedia,https://en.wikipedia.org/wiki/DjVu
pl/djvu,first_appeared,1998,wikipedia,https://en.wikipedia.org/wiki/DjVu
pl/do,designed_by,StataCorp,wikipedia,https://en.wikipedia.org/wiki/Stata
pl/do,first_appeared,1985,wikipedia,https://en.wikipedia.org/wiki/Stata
pl/do,license,Proprietary,wikipedia,https://en.wikipedia.org/wiki/Stata
pl/do,homepage,https://www.stata.com/,wikipedia,https://en.wikipedia.org/wiki/Stata
pl/dolittle,paradigms,multi-paradigm: object-oriented,wikipedia,https://en.wikipedia.org/wiki/Dolittle_(programming_language)
pl/dolittle,designed_by,Osaka Electro-Communication University,wikipedia,https://en.wikipedia.org/wiki/Dolittle_(programming_language)
pl/dolittle,designed_by,KANEMUNE Susumu (兼宗進),wikipedia,https://en.wikipedia.org/wiki/Dolittle_(programming_language)
pl/dolittle,influenced_by,LOGO,wikipedia,https://en.wikipedia.org/wiki/Dolittle_(programming_language)
pl/dot,homepage,https://graphviz.org/doc/info/lang.html,wikipedia,https://en.wikipedia.org/wiki/DOT_(graph_description_language)
pl/drakon,paradigms,visual,wikipedia,https://en.wikipedia.org/wiki/DRAKON
pl/drakon,designed_by,Academician Pilyugin Center,wikipedia,https://en.wikipedia.org/wiki/DRAKON
pl/drakon,designed_by,Ministry of General Machine Building,wikipedia,https://en.wikipedia.org/wiki/DRAKON
pl/drakon,first_appeared,1996,wikipedia,https://en.wikipedia.org/wiki/DRAKON
pl/drakon,influenced_by,PROL2,wikipedia,https://en.wikipedia.org/wiki/DRAKON
pl/drakon,influenced_by,DIPOL,wikipedia,https://en.wikipedia.org/wiki/DRAKON
pl/drakon,influenced_by,LAKS,wikipedia,https://en.wikipedia.org/wiki/DRAKON
pl/drakon,homepage,https://drakon.su/start,wikipedia,https://en.wikipedia.org/wiki/DRAKON
pl/dsd,designed_by,Sony,wikipedia,https://en.wikipedia.org/wiki/Direct_Stream_Digital
pl/dsd,designed_by,1-bit Audio Consortium,wikipedia,https://en.wikipedia.org/wiki/Direct_Stream_Digital
pl/dsd,designed_by,Philips,wikipedia,https://en.wikipedia.org/wiki/Direct_Stream_Digital
pl/dsd,first_appeared,1999,wikipedia,https://en.wikipedia.org/wiki/Direct_Stream_Digital
pl/dsd,homepage,https://dsd-guide.com/sonys-dsf-file-format-spec,wikipedia,https://en.wikipedia.org/wiki/Direct_Stream_Digital
pl/dxf,designed_by,Autodesk,wikipedia,https://en.wikipedia.org/wiki/AutoCAD_DXF
